timestamp,amount,bank,platform,fraud_type,upi_id,phishing_url
2024-01-25 00:00:00,9598,Kotak,GooglePay,Phishing Link,scammer656@okicici,http://verify-kyc-4182.com/login
2024-01-25 00:00:00,36501,HDFC,Paytm,OTP SMS,scammer254@okicici,http://verify-kyc-4403.com/login
2024-01-26 00:00:00,42046,ICICI,AmazonPay,OTP SMS,scammer505@okicici,http://verify-kyc-4342.com/login
2024-01-26 00:00:00,7575,ICICI,PhonePe,SIM Swap,scammer607@okicici,http://verify-kyc-1775.com/login
2024-01-26 00:00:00,35011,SBI,GooglePay,QR Code Scam,scammer108@okicici,http://verify-kyc-7905.com/login
2024-01-26 00:00:00,34894,Axis,PhonePe,QR Code Scam,scammer640@okicici,http://verify-kyc-7224.com/login
2024-01-26 00:00:00,29752,Kotak,PhonePe,OTP SMS,scammer733@okicici,http://verify-kyc-2513.com/login
2024-01-26 00:00:00,21710,HDFC,AmazonPay,Phishing Link,scammer786@okicici,http://verify-kyc-5159.com/login
2024-01-26 00:00:00,44213,Axis,PhonePe,Fake Customer Care,scammer531@okicici,http://verify-kyc-4883.com/login
2024-01-26 00:00:00,42390,Axis,PhonePe,OTP SMS,scammer298@okicici,http://verify-kyc-7145.com/login
2024-01-27 00:00:00,5204,SBI,PhonePe,Phishing Link,scammer583@okicici,http://verify-kyc-3488.com/login
2024-01-27 00:00:00,31337,Axis,PhonePe,Fake Customer Care,scammer662@okicici,http://verify-kyc-3556.com/login
2024-01-27 00:00:00,46211,Axis,PhonePe,SIM Swap,scammer712@okicici,http://verify-kyc-4427.com/login
2024-01-27 00:00:00,6888,ICICI,Paytm,OTP SMS,scammer736@okicici,http://verify-kyc-2934.com/login
2024-01-27 00:00:00,43222,SBI,GooglePay,Phishing Link,scammer595@okicici,http://verify-kyc-4274.com/login
2024-01-27 00:00:00,7226,Axis,GooglePay,SIM Swap,scammer353@okicici,http://verify-kyc-6147.com/login
2024-01-27 00:00:00,11416,ICICI,GooglePay,SIM Swap,scammer964@okicici,http://verify-kyc-2084.com/login
2024-01-27 00:00:00,506,SBI,Paytm,Phishing Link,scammer437@okicici,http://verify-kyc-5679.com/login
2024-01-27 00:00:00,41707,ICICI,PhonePe,SIM Swap,scammer625@okicici,http://verify-kyc-5044.com/login
2024-01-27 00:00:00,5465,Kotak,Paytm,QR Code Scam,scammer814@okicici,http://verify-kyc-4142.com/login
2024-01-27 00:00:00,18682,Axis,Paytm,SIM Swap,scammer351@okicici,http://verify-kyc-5330.com/login
2024-01-27 00:00:00,1960,HDFC,Paytm,OTP SMS,scammer176@okicici,http://verify-kyc-7879.com/login
2024-01-27 00:00:00,31842,SBI,PhonePe,QR Code Scam,scammer110@okicici,http://verify-kyc-7832.com/login
2024-01-28 00:00:00,44879,SBI,PhonePe,SIM Swap,scammer683@okicici,http://verify-kyc-9088.com/login
2024-01-28 00:00:00,3249,Axis,Paytm,Phishing Link,scammer808@okicici,http://verify-kyc-4094.com/login
2024-01-28 00:00:00,25875,Kotak,PhonePe,SIM Swap,scammer120@okicici,http://verify-kyc-1900.com/login
2024-01-28 00:00:00,15649,ICICI,GooglePay,Phishing Link,scammer660@okicici,http://verify-kyc-3365.com/login
2024-01-28 00:00:00,32246,Kotak,GooglePay,QR Code Scam,scammer455@okicici,http://verify-kyc-1592.com/login
2024-01-28 00:00:00,14035,HDFC,PhonePe,Phishing Link,scammer687@okicici,http://verify-kyc-3580.com/login
2024-01-28 00:00:00,39070,Kotak,PhonePe,SIM Swap,scammer493@okicici,http://verify-kyc-9467.com/login
2024-01-28 00:00:00,40852,Kotak,Paytm,QR Code Scam,scammer365@okicici,http://verify-kyc-3243.com/login
2024-01-28 00:00:00,13917,ICICI,PhonePe,QR Code Scam,scammer516@okicici,http://verify-kyc-4771.com/login
2024-01-28 00:00:00,22366,SBI,Paytm,Fake Customer Care,scammer972@okicici,http://verify-kyc-9530.com/login
2024-01-28 00:00:00,9426,Axis,GooglePay,OTP SMS,scammer936@okicici,http://verify-kyc-1717.com/login
2024-01-29 00:00:00,11733,Kotak,GooglePay,Fake Customer Care,scammer682@okicici,http://verify-kyc-8553.com/login
2024-01-29 00:00:00,24021,Kotak,Paytm,Phishing Link,scammer159@okicici,http://verify-kyc-4586.com/login
2024-01-29 00:00:00,21677,Axis,PhonePe,QR Code Scam,scammer907@okicici,http://verify-kyc-2875.com/login
2024-01-29 00:00:00,48967,HDFC,AmazonPay,Fake Customer Care,scammer268@okicici,http://verify-kyc-4895.com/login
2024-01-29 00:00:00,47573,HDFC,GooglePay,OTP SMS,scammer260@okicici,http://verify-kyc-7957.com/login
2024-01-30 00:00:00,49481,ICICI,AmazonPay,OTP SMS,scammer529@okicici,http://verify-kyc-1274.com/login
2024-01-30 00:00:00,26423,HDFC,Paytm,Fake Customer Care,scammer246@okicici,http://verify-kyc-3402.com/login
2024-01-30 00:00:00,26130,HDFC,PhonePe,OTP SMS,scammer545@okicici,http://verify-kyc-5357.com/login
2024-01-30 00:00:00,43851,Axis,AmazonPay,Phishing Link,scammer587@okicici,http://verify-kyc-4058.com/login
2024-01-30 00:00:00,45432,SBI,Paytm,Fake Customer Care,scammer783@okicici,http://verify-kyc-2506.com/login
2024-01-30 00:00:00,44812,SBI,PhonePe,Phishing Link,scammer555@okicici,http://verify-kyc-7329.com/login
2024-01-30 00:00:00,29093,HDFC,GooglePay,Phishing Link,scammer926@okicici,http://verify-kyc-9857.com/login
2024-01-30 00:00:00,7922,Kotak,GooglePay,SIM Swap,scammer518@okicici,http://verify-kyc-3322.com/login
2024-01-30 00:00:00,11210,HDFC,PhonePe,Fake Customer Care,scammer853@okicici,http://verify-kyc-5054.com/login
2024-01-30 00:00:00,29426,Kotak,Paytm,OTP SMS,scammer280@okicici,http://verify-kyc-2850.com/login
2024-01-30 00:00:00,38312,HDFC,Paytm,SIM Swap,scammer269@okicici,http://verify-kyc-4332.com/login
2024-01-31 00:00:00,32746,Axis,AmazonPay,Fake Customer Care,scammer677@okicici,http://verify-kyc-7952.com/login
2024-01-31 00:00:00,1220,SBI,PhonePe,SIM Swap,scammer728@okicici,http://verify-kyc-2189.com/login
2024-01-31 00:00:00,40473,Axis,PhonePe,QR Code Scam,scammer371@okicici,http://verify-kyc-7745.com/login
2024-01-31 00:00:00,33142,Axis,GooglePay,QR Code Scam,scammer865@okicici,http://verify-kyc-9664.com/login
2024-01-31 00:00:00,43538,ICICI,AmazonPay,SIM Swap,scammer104@okicici,http://verify-kyc-3848.com/login
2024-01-31 00:00:00,44828,Axis,GooglePay,QR Code Scam,scammer346@okicici,http://verify-kyc-5256.com/login
2024-01-31 00:00:00,21910,ICICI,PhonePe,SIM Swap,scammer481@okicici,http://verify-kyc-3438.com/login
2024-01-31 00:00:00,49562,Kotak,PhonePe,Phishing Link,scammer715@okicici,http://verify-kyc-4793.com/login
2024-01-31 00:00:00,45324,SBI,GooglePay,Fake Customer Care,scammer151@okicici,http://verify-kyc-9346.com/login
2024-02-01 00:00:00,12747,Kotak,PhonePe,Phishing Link,scammer199@okicici,http://verify-kyc-3658.com/login
2024-02-01 00:00:00,18513,ICICI,GooglePay,QR Code Scam,scammer834@okicici,http://verify-kyc-8724.com/login
2024-02-01 00:00:00,12779,HDFC,Paytm,SIM Swap,scammer304@okicici,http://verify-kyc-3429.com/login
2024-02-01 00:00:00,35570,SBI,GooglePay,SIM Swap,scammer195@okicici,http://verify-kyc-4700.com/login
2024-02-01 00:00:00,10677,Kotak,PhonePe,QR Code Scam,scammer772@okicici,http://verify-kyc-6199.com/login
2024-02-01 00:00:00,27785,Axis,AmazonPay,OTP SMS,scammer312@okicici,http://verify-kyc-2126.com/login
2024-02-01 00:00:00,6496,Axis,Paytm,QR Code Scam,scammer431@okicici,http://verify-kyc-5924.com/login
2024-02-01 00:00:00,28922,Kotak,Paytm,QR Code Scam,scammer885@okicici,http://verify-kyc-1172.com/login
2024-02-01 00:00:00,10518,Kotak,PhonePe,SIM Swap,scammer930@okicici,http://verify-kyc-5612.com/login
2024-02-01 00:00:00,36617,Axis,PhonePe,OTP SMS,scammer529@okicici,http://verify-kyc-1232.com/login
2024-02-01 00:00:00,22575,HDFC,AmazonPay,Fake Customer Care,scammer651@okicici,http://verify-kyc-6342.com/login
2024-02-01 00:00:00,28238,Axis,AmazonPay,Fake Customer Care,scammer364@okicici,http://verify-kyc-4464.com/login
2024-02-01 00:00:00,32398,HDFC,PhonePe,SIM Swap,scammer106@okicici,http://verify-kyc-7371.com/login
2024-02-01 00:00:00,934,ICICI,PhonePe,Phishing Link,scammer758@okicici,http://verify-kyc-1673.com/login
2024-02-02 00:00:00,10854,Axis,Paytm,Fake Customer Care,scammer311@okicici,http://verify-kyc-7169.com/login
2024-02-02 00:00:00,22557,HDFC,GooglePay,Phishing Link,scammer582@okicici,http://verify-kyc-9765.com/login
2024-02-02 00:00:00,14122,Kotak,GooglePay,OTP SMS,scammer471@okicici,http://verify-kyc-9968.com/login
2024-02-02 00:00:00,46407,HDFC,GooglePay,SIM Swap,scammer816@okicici,http://verify-kyc-7407.com/login
2024-02-02 00:00:00,48098,SBI,PhonePe,QR Code Scam,scammer941@okicici,http://verify-kyc-8243.com/login
2024-02-02 00:00:00,881,Axis,AmazonPay,OTP SMS,scammer855@okicici,http://verify-kyc-9940.com/login
2024-02-02 00:00:00,22248,Axis,Paytm,Fake Customer Care,scammer463@okicici,http://verify-kyc-3589.com/login
2024-02-02 00:00:00,8905,HDFC,AmazonPay,QR Code Scam,scammer436@okicici,http://verify-kyc-6572.com/login
2024-02-03 00:00:00,34013,SBI,AmazonPay,Fake Customer Care,scammer519@okicici,http://verify-kyc-2969.com/login
2024-02-03 00:00:00,43533,Axis,Paytm,Fake Customer Care,scammer135@okicici,http://verify-kyc-7301.com/login
2024-02-03 00:00:00,48423,SBI,GooglePay,OTP SMS,scammer841@okicici,http://verify-kyc-2857.com/login
2024-02-03 00:00:00,47029,ICICI,AmazonPay,QR Code Scam,scammer554@okicici,http://verify-kyc-8066.com/login
2024-02-03 00:00:00,10546,HDFC,Paytm,OTP SMS,scammer503@okicici,http://verify-kyc-8020.com/login
2024-02-03 00:00:00,13065,ICICI,GooglePay,QR Code Scam,scammer500@okicici,http://verify-kyc-4365.com/login
2024-02-03 00:00:00,3677,SBI,AmazonPay,Fake Customer Care,scammer694@okicici,http://verify-kyc-3044.com/login
2024-02-03 00:00:00,33035,Axis,AmazonPay,OTP SMS,scammer648@okicici,http://verify-kyc-6782.com/login
2024-02-03 00:00:00,3230,Axis,GooglePay,OTP SMS,scammer972@okicici,http://verify-kyc-8684.com/login
2024-02-03 00:00:00,25975,Kotak,AmazonPay,Fake Customer Care,scammer353@okicici,http://verify-kyc-7747.com/login
2024-02-03 00:00:00,38625,SBI,AmazonPay,Phishing Link,scammer921@okicici,http://verify-kyc-5014.com/login
2024-02-03 00:00:00,6837,Kotak,Paytm,SIM Swap,scammer216@okicici,http://verify-kyc-3428.com/login
2024-02-03 00:00:00,1547,ICICI,AmazonPay,QR Code Scam,scammer828@okicici,http://verify-kyc-5355.com/login
2024-02-03 00:00:00,19875,HDFC,GooglePay,Fake Customer Care,scammer443@okicici,http://verify-kyc-3696.com/login
2024-02-04 00:00:00,35111,Axis,Paytm,Fake Customer Care,scammer547@okicici,http://verify-kyc-6336.com/login
2024-02-04 00:00:00,42381,SBI,Paytm,QR Code Scam,scammer949@okicici,http://verify-kyc-1064.com/login
2024-02-04 00:00:00,31227,ICICI,GooglePay,QR Code Scam,scammer766@okicici,http://verify-kyc-7563.com/login
2024-02-04 00:00:00,16862,HDFC,PhonePe,QR Code Scam,scammer217@okicici,http://verify-kyc-7967.com/login
2024-02-04 00:00:00,27509,Kotak,Paytm,OTP SMS,scammer165@okicici,http://verify-kyc-5005.com/login
2024-02-05 00:00:00,17322,HDFC,PhonePe,QR Code Scam,scammer546@okicici,http://verify-kyc-9661.com/login
2024-02-05 00:00:00,19653,Axis,GooglePay,QR Code Scam,scammer463@okicici,http://verify-kyc-8462.com/login
2024-02-05 00:00:00,44448,HDFC,Paytm,Phishing Link,scammer991@okicici,http://verify-kyc-8349.com/login
2024-02-05 00:00:00,10332,Axis,PhonePe,Fake Customer Care,scammer568@okicici,http://verify-kyc-5446.com/login
2024-02-05 00:00:00,40507,HDFC,GooglePay,QR Code Scam,scammer946@okicici,http://verify-kyc-6127.com/login
2024-02-05 00:00:00,2214,HDFC,PhonePe,Fake Customer Care,scammer733@okicici,http://verify-kyc-4596.com/login
2024-02-05 00:00:00,18796,Axis,AmazonPay,Fake Customer Care,scammer575@okicici,http://verify-kyc-8388.com/login
2024-02-05 00:00:00,1642,Kotak,AmazonPay,QR Code Scam,scammer371@okicici,http://verify-kyc-1008.com/login
2024-02-05 00:00:00,29834,SBI,AmazonPay,SIM Swap,scammer115@okicici,http://verify-kyc-2591.com/login
2024-02-05 00:00:00,25481,Axis,GooglePay,QR Code Scam,scammer307@okicici,http://verify-kyc-8037.com/login
2024-02-06 00:00:00,857,ICICI,AmazonPay,SIM Swap,scammer988@okicici,http://verify-kyc-1547.com/login
2024-02-06 00:00:00,12571,Kotak,AmazonPay,Phishing Link,scammer704@okicici,http://verify-kyc-5886.com/login
2024-02-06 00:00:00,39266,SBI,GooglePay,SIM Swap,scammer618@okicici,http://verify-kyc-6503.com/login
2024-02-06 00:00:00,7693,Axis,AmazonPay,SIM Swap,scammer699@okicici,http://verify-kyc-8433.com/login
2024-02-06 00:00:00,41419,Kotak,GooglePay,SIM Swap,scammer616@okicici,http://verify-kyc-9215.com/login
2024-02-06 00:00:00,19371,SBI,AmazonPay,SIM Swap,scammer165@okicici,http://verify-kyc-3215.com/login
2024-02-06 00:00:00,35633,Axis,AmazonPay,Fake Customer Care,scammer568@okicici,http://verify-kyc-6714.com/login
2024-02-06 00:00:00,3176,ICICI,AmazonPay,Phishing Link,scammer344@okicici,http://verify-kyc-7697.com/login
2024-02-06 00:00:00,44605,ICICI,PhonePe,Phishing Link,scammer623@okicici,http://verify-kyc-1752.com/login
2024-02-06 00:00:00,16386,Kotak,PhonePe,SIM Swap,scammer512@okicici,http://verify-kyc-9692.com/login
2024-02-06 00:00:00,37341,Kotak,GooglePay,SIM Swap,scammer223@okicici,http://verify-kyc-4040.com/login
2024-02-06 00:00:00,12549,ICICI,Paytm,SIM Swap,scammer537@okicici,http://verify-kyc-3463.com/login
2024-02-07 00:00:00,3203,ICICI,AmazonPay,Phishing Link,scammer711@okicici,http://verify-kyc-5762.com/login
2024-02-07 00:00:00,2677,SBI,AmazonPay,SIM Swap,scammer720@okicici,http://verify-kyc-1033.com/login
2024-02-07 00:00:00,12122,ICICI,AmazonPay,OTP SMS,scammer406@okicici,http://verify-kyc-4940.com/login
2024-02-07 00:00:00,10416,SBI,GooglePay,Phishing Link,scammer609@okicici,http://verify-kyc-9449.com/login
2024-02-07 00:00:00,22588,ICICI,Paytm,Phishing Link,scammer368@okicici,http://verify-kyc-1853.com/login
2024-02-08 00:00:00,25958,ICICI,AmazonPay,Fake Customer Care,scammer900@okicici,http://verify-kyc-1284.com/login
2024-02-08 00:00:00,32655,Axis,AmazonPay,Fake Customer Care,scammer482@okicici,http://verify-kyc-2040.com/login
2024-02-08 00:00:00,40336,SBI,Paytm,QR Code Scam,scammer418@okicici,http://verify-kyc-2706.com/login
2024-02-08 00:00:00,30091,Axis,Paytm,OTP SMS,scammer379@okicici,http://verify-kyc-6118.com/login
2024-02-08 00:00:00,25374,Kotak,AmazonPay,Phishing Link,scammer577@okicici,http://verify-kyc-4319.com/login
2024-02-08 00:00:00,20731,Kotak,Paytm,OTP SMS,scammer926@okicici,http://verify-kyc-6129.com/login
2024-02-08 00:00:00,48760,SBI,Paytm,SIM Swap,scammer786@okicici,http://verify-kyc-9090.com/login
2024-02-08 00:00:00,21297,Kotak,Paytm,Fake Customer Care,scammer745@okicici,http://verify-kyc-6101.com/login
2024-02-08 00:00:00,27981,Kotak,PhonePe,QR Code Scam,scammer651@okicici,http://verify-kyc-7742.com/login
2024-02-08 00:00:00,15499,Kotak,Paytm,SIM Swap,scammer420@okicici,http://verify-kyc-2284.com/login
2024-02-08 00:00:00,34394,SBI,AmazonPay,QR Code Scam,scammer487@okicici,http://verify-kyc-9672.com/login
2024-02-08 00:00:00,42464,SBI,PhonePe,Phishing Link,scammer911@okicici,http://verify-kyc-3619.com/login
2024-02-08 00:00:00,16668,Kotak,AmazonPay,QR Code Scam,scammer264@okicici,http://verify-kyc-4135.com/login
2024-02-08 00:00:00,31406,Kotak,PhonePe,OTP SMS,scammer437@okicici,http://verify-kyc-6617.com/login
2024-02-09 00:00:00,35434,ICICI,AmazonPay,Fake Customer Care,scammer720@okicici,http://verify-kyc-4886.com/login
2024-02-09 00:00:00,46780,SBI,GooglePay,SIM Swap,scammer256@okicici,http://verify-kyc-8701.com/login
2024-02-09 00:00:00,649,HDFC,PhonePe,QR Code Scam,scammer870@okicici,http://verify-kyc-7814.com/login
2024-02-09 00:00:00,32356,SBI,PhonePe,Phishing Link,scammer925@okicici,http://verify-kyc-9416.com/login
2024-02-09 00:00:00,23482,HDFC,GooglePay,Fake Customer Care,scammer597@okicici,http://verify-kyc-4978.com/login
2024-02-09 00:00:00,4950,ICICI,PhonePe,Fake Customer Care,scammer322@okicici,http://verify-kyc-1145.com/login
2024-02-09 00:00:00,39160,HDFC,GooglePay,OTP SMS,scammer992@okicici,http://verify-kyc-8911.com/login
2024-02-10 00:00:00,42085,Kotak,GooglePay,OTP SMS,scammer487@okicici,http://verify-kyc-5289.com/login
2024-02-10 00:00:00,21538,HDFC,GooglePay,SIM Swap,scammer878@okicici,http://verify-kyc-5083.com/login
2024-02-10 00:00:00,20984,HDFC,AmazonPay,SIM Swap,scammer923@okicici,http://verify-kyc-4752.com/login
2024-02-10 00:00:00,5293,Kotak,AmazonPay,QR Code Scam,scammer753@okicici,http://verify-kyc-1994.com/login
2024-02-10 00:00:00,32338,ICICI,AmazonPay,Phishing Link,scammer558@okicici,http://verify-kyc-7870.com/login
2024-02-10 00:00:00,2029,HDFC,PhonePe,Fake Customer Care,scammer140@okicici,http://verify-kyc-4313.com/login
2024-02-10 00:00:00,22921,ICICI,GooglePay,OTP SMS,scammer466@okicici,http://verify-kyc-5083.com/login
2024-02-10 00:00:00,10230,HDFC,GooglePay,SIM Swap,scammer420@okicici,http://verify-kyc-6628.com/login
2024-02-10 00:00:00,750,Kotak,PhonePe,OTP SMS,scammer985@okicici,http://verify-kyc-1269.com/login
2024-02-11 00:00:00,5675,ICICI,AmazonPay,Phishing Link,scammer688@okicici,http://verify-kyc-6537.com/login
2024-02-11 00:00:00,18503,HDFC,GooglePay,OTP SMS,scammer610@okicici,http://verify-kyc-4857.com/login
2024-02-11 00:00:00,43750,ICICI,AmazonPay,Fake Customer Care,scammer155@okicici,http://verify-kyc-2314.com/login
2024-02-11 00:00:00,11928,HDFC,AmazonPay,Phishing Link,scammer433@okicici,http://verify-kyc-4462.com/login
2024-02-11 00:00:00,40847,Kotak,AmazonPay,OTP SMS,scammer882@okicici,http://verify-kyc-4569.com/login
2024-02-11 00:00:00,49582,Kotak,GooglePay,QR Code Scam,scammer151@okicici,http://verify-kyc-3153.com/login
2024-02-11 00:00:00,29787,HDFC,GooglePay,Phishing Link,scammer842@okicici,http://verify-kyc-5309.com/login
2024-02-11 00:00:00,37285,Axis,PhonePe,OTP SMS,scammer357@okicici,http://verify-kyc-1386.com/login
2024-02-11 00:00:00,21369,SBI,AmazonPay,Fake Customer Care,scammer555@okicici,http://verify-kyc-4634.com/login
2024-02-11 00:00:00,25343,ICICI,AmazonPay,Fake Customer Care,scammer836@okicici,http://verify-kyc-3849.com/login
2024-02-11 00:00:00,26001,Kotak,Paytm,OTP SMS,scammer791@okicici,http://verify-kyc-4071.com/login
2024-02-11 00:00:00,20615,ICICI,GooglePay,Phishing Link,scammer476@okicici,http://verify-kyc-5225.com/login
2024-02-11 00:00:00,2165,Kotak,PhonePe,Phishing Link,scammer599@okicici,http://verify-kyc-7992.com/login
2024-02-12 00:00:00,9166,SBI,AmazonPay,SIM Swap,scammer923@okicici,http://verify-kyc-8451.com/login
2024-02-12 00:00:00,7649,HDFC,GooglePay,OTP SMS,scammer631@okicici,http://verify-kyc-6488.com/login
2024-02-12 00:00:00,4322,Axis,AmazonPay,Phishing Link,scammer537@okicici,http://verify-kyc-8964.com/login
2024-02-12 00:00:00,47710,Kotak,AmazonPay,QR Code Scam,scammer633@okicici,http://verify-kyc-4612.com/login
2024-02-12 00:00:00,5143,HDFC,AmazonPay,QR Code Scam,scammer420@okicici,http://verify-kyc-1310.com/login
2024-02-12 00:00:00,6938,HDFC,PhonePe,SIM Swap,scammer858@okicici,http://verify-kyc-4083.com/login
2024-02-12 00:00:00,45317,ICICI,GooglePay,Phishing Link,scammer363@okicici,http://verify-kyc-5121.com/login
2024-02-12 00:00:00,11206,HDFC,Paytm,QR Code Scam,scammer829@okicici,http://verify-kyc-7621.com/login
2024-02-12 00:00:00,21324,Axis,GooglePay,SIM Swap,scammer464@okicici,http://verify-kyc-4940.com/login
2024-02-12 00:00:00,31342,Kotak,AmazonPay,Fake Customer Care,scammer256@okicici,http://verify-kyc-7242.com/login
2024-02-12 00:00:00,14397,Kotak,PhonePe,OTP SMS,scammer887@okicici,http://verify-kyc-7877.com/login
2024-02-13 00:00:00,27692,HDFC,AmazonPay,Phishing Link,scammer975@okicici,http://verify-kyc-3880.com/login
2024-02-13 00:00:00,30073,SBI,PhonePe,SIM Swap,scammer567@okicici,http://verify-kyc-5208.com/login
2024-02-13 00:00:00,46570,ICICI,PhonePe,Phishing Link,scammer108@okicici,http://verify-kyc-4674.com/login
2024-02-13 00:00:00,41872,HDFC,PhonePe,QR Code Scam,scammer394@okicici,http://verify-kyc-2113.com/login
2024-02-13 00:00:00,14954,ICICI,Paytm,Phishing Link,scammer176@okicici,http://verify-kyc-3823.com/login
2024-02-13 00:00:00,12891,Kotak,GooglePay,Phishing Link,scammer551@okicici,http://verify-kyc-4671.com/login
2024-02-13 00:00:00,7429,Kotak,PhonePe,SIM Swap,scammer220@okicici,http://verify-kyc-8134.com/login
2024-02-13 00:00:00,7635,SBI,Paytm,Phishing Link,scammer146@okicici,http://verify-kyc-6506.com/login
2024-02-13 00:00:00,17209,Axis,PhonePe,OTP SMS,scammer405@okicici,http://verify-kyc-7602.com/login
2024-02-13 00:00:00,35416,Axis,AmazonPay,QR Code Scam,scammer153@okicici,http://verify-kyc-3287.com/login
2024-02-13 00:00:00,10749,Kotak,PhonePe,Phishing Link,scammer675@okicici,http://verify-kyc-2175.com/login
2024-02-13 00:00:00,45004,SBI,GooglePay,SIM Swap,scammer500@okicici,http://verify-kyc-1107.com/login
2024-02-13 00:00:00,26380,SBI,AmazonPay,SIM Swap,scammer125@okicici,http://verify-kyc-3641.com/login
2024-02-13 00:00:00,8399,HDFC,Paytm,QR Code Scam,scammer605@okicici,http://verify-kyc-1727.com/login
2024-02-14 00:00:00,4947,HDFC,PhonePe,SIM Swap,scammer219@okicici,http://verify-kyc-4514.com/login
2024-02-14 00:00:00,37622,SBI,GooglePay,Phishing Link,scammer270@okicici,http://verify-kyc-2285.com/login
2024-02-14 00:00:00,47145,HDFC,GooglePay,OTP SMS,scammer952@okicici,http://verify-kyc-2307.com/login
